timestamp;buyer;seller;symbol;currency;price;quantity
180800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
180900;;;KELP;SEASHELLS;2021.0;11
180900;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
181000;;;KELP;SEASHELLS;2020.0;1
181400;;;KELP;SEASHELLS;2021.0;2
181400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
181500;;;KELP;SEASHELLS;2018.0;1
181500;;;KELP;SEASHELLS;2018.0;2
181500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
181600;;;KELP;SEASHELLS;2018.0;2
181700;;;KELP;SEASHELLS;2021.0;14
181800;;;KELP;SEASHELLS;2018.0;1
181900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
182000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
182100;;;KELP;SEASHELLS;2018.0;2
182200;;;KELP;SEASHELLS;2020.0;1
182300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
182500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
183100;;;KELP;SEASHELLS;2022.0;1
183100;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
183200;;;KELP;SEASHELLS;2019.0;9
183500;;;KELP;SEASHELLS;2022.0;1
183700;;;KELP;SEASHELLS;2023.0;8
183900;;;RAINFOREST_RESIN;SEASHELLS;9995.0;6
184000;;;KELP;SEASHELLS;2019.0;13
184100;;;KELP;SEASHELLS;2022.0;1
184600;;;KELP;SEASHELLS;2020.0;1
184600;;;RAINFOREST_RESIN;SEASHELLS;9995.0;1
184800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
184800;;;RAINFOREST_RESIN;SEASHELLS;10002.0;5
185200;;;KELP;SEASHELLS;2024.0;10
185400;;;KELP;SEASHELLS;2020.0;1
185400;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
185800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
186100;;;KELP;SEASHELLS;2022.0;1
186100;;;KELP;SEASHELLS;2022.0;4
186300;;;KELP;SEASHELLS;2021.0;10
186300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
186300;;;RAINFOREST_RESIN;SEASHELLS;10004.0;10
186400;;;KELP;SEASHELLS;2021.0;1
187000;;;KELP;SEASHELLS;2022.0;3
187300;;;KELP;SEASHELLS;2023.0;1
187400;;;KELP;SEASHELLS;2023.0;1
187700;;;KELP;SEASHELLS;2021.0;1
187700;;;KELP;SEASHELLS;2024.0;15
188000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
188400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
188500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
189000;;;KELP;SEASHELLS;2020.0;1
189200;;;KELP;SEASHELLS;2021.0;3
189500;;;KELP;SEASHELLS;2024.0;2
189500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
189500;;;RAINFOREST_RESIN;SEASHELLS;10005.0;2
189800;;;KELP;SEASHELLS;2023.0;2
189800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
189800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
189900;;;KELP;SEASHELLS;2022.0;1
190000;;;KELP;SEASHELLS;2020.0;9
190300;;;KELP;SEASHELLS;2023.0;1
190600;;;KELP;SEASHELLS;2020.0;1
190700;;;KELP;SEASHELLS;2020.0;10
190800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
190900;;;KELP;SEASHELLS;2024.0;1
190900;;;KELP;SEASHELLS;2023.0;1
190900;;;RAINFOREST_RESIN;SEASHELLS;10005.0;1
190900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
191000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
191400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
191700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;2
191700;;;RAINFOREST_RESIN;SEASHELLS;10004.0;4
191800;;;KELP;SEASHELLS;2022.0;1
192000;;;KELP;SEASHELLS;2022.0;1
192000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
192100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
192200;;;KELP;SEASHELLS;2019.0;5
192200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
192400;;;KELP;SEASHELLS;2019.0;1
192400;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
192700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
192700;;;RAINFOREST_RESIN;SEASHELLS;9996.0;5
193300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
193300;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
193600;;;KELP;SEASHELLS;2021.0;14
193700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;1
193800;;;KELP;SEASHELLS;2020.0;1
194000;;;KELP;SEASHELLS;2018.0;1
194300;;;KELP;SEASHELLS;2018.0;1
194400;;;KELP;SEASHELLS;2021.0;2
194400;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
194600;;;KELP;SEASHELLS;2018.0;1
195100;;;KELP;SEASHELLS;2018.0;2
195100;;;KELP;SEASHELLS;2018.0;6
195100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;4
195100;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
195700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
195800;;;KELP;SEASHELLS;2021.0;1
195800;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
196000;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
196500;;;KELP;SEASHELLS;2022.0;1
197300;;;KELP;SEASHELLS;2023.0;1
197300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
197300;;;RAINFOREST_RESIN;SEASHELLS;9996.0;1
197500;;;KELP;SEASHELLS;2020.0;1
197700;;;KELP;SEASHELLS;2024.0;2
197700;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
198500;;;KELP;SEASHELLS;2024.0;2
198500;;;RAINFOREST_RESIN;SEASHELLS;9998.0;2
198800;;;KELP;SEASHELLS;2021.0;1
198900;;;KELP;SEASHELLS;2021.0;5
198900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
199000;;;KELP;SEASHELLS;2020.0;2
199000;;;RAINFOREST_RESIN;SEASHELLS;9996.0;2
199100;;;KELP;SEASHELLS;2020.0;1
199200;;;KELP;SEASHELLS;2021.0;2
199400;;;KELP;SEASHELLS;2022.0;1
199400;;;KELP;SEASHELLS;2021.0;2
199400;;;KELP;SEASHELLS;2021.0;1
199400;;;KELP;SEASHELLS;2021.0;3
199400;;;RAINFOREST_RESIN;SEASHELLS;10004.0;1
199500;;;RAINFOREST_RESIN;SEASHELLS;10002.0;1
199600;;;KELP;SEASHELLS;2023.0;1
199600;;;KELP;SEASHELLS;2023.0;1
199600;;;RAINFOREST_RESIN;SEASHELLS;10002.0;2
